Gender,Number of Records,Occurences,State,Top Name,Year
Female,1,460,NE,Mary,1940
Female,1,421,NE,Mary,1941
Female,1,454,NE,Mary,1942
Female,1,506,NE,Mary,1943
Female,1,530,NE,Mary,1944
Female,1,498,NE,Mary,1945
Female,1,563,NE,Mary,1946
Female,1,1054,NE,Linda,1947
Female,1,1008,NE,Linda,1948
Female,1,897,NE,Linda,1949
Female,1,768,NE,Linda,1950
Female,1,703,NE,Linda,1951
Female,1,638,NE,Mary,1952
Female,1,630,NE,Mary,1953
Female,1,620,NE,Mary,1954
Female,1,605,NE,Debra,1955
Female,1,618,NE,Mary,1956
Female,1,512,NE,Mary,1957
Female,1,478,NE,Mary,1958
Female,1,493,NE,Mary,1959
Female,1,452,NE,Mary,1960
Female,1,433,NE,Mary,1961
Female,1,350,NE,Lori,1962
Female,1,442,NE,Lisa,1963
Female,1,395,NE,Mary,1964
Female,1,377,NE,Lisa,1965
Female,1,406,NE,Lisa,1966
Female,1,335,NE,Lisa,1967
Female,1,357,NE,Lisa,1968
Female,1,351,NE,Michelle,1969
Female,1,358,NE,Jennifer,1970
Female,1,472,NE,Jennifer,1971
Female,1,541,NE,Jennifer,1972
Female,1,583,NE,Jennifer,1973
Female,1,574,NE,Jennifer,1974
Female,1,523,NE,Jennifer,1975
Female,1,513,NE,Jennifer,1976
Female,1,528,NE,Jennifer,1977
Female,1,479,NE,Jennifer,1978
Female,1,444,NE,Jennifer,1979
Female,1,505,NE,Jennifer,1980
Female,1,473,NE,Jennifer,1981
Female,1,480,NE,Jennifer,1982
Female,1,424,NE,Jennifer,1983
Female,1,387,NE,Ashley,1984
Female,1,401,NE,Ashley,1985
Female,1,368,NE,Ashley,1986
Female,1,390,NE,Ashley,1987
Female,1,358,NE,Ashley,1988
Female,1,346,NE,Ashley,1989
Female,1,295,NE,Ashley,1990
Female,1,255,NE,Jessica,1991
Female,1,235,NE,Ashley,1992
Female,1,217,NE,Ashley,1993
Female,1,201,NE,Jessica,1994
Female,1,195,NE,Emily,1995
Female,1,184,NE,Emily,1996
Female,1,182,NE,Emily,1997
Female,1,189,NE,Emily,1998
Female,1,187,NE,Emily,1999
Female,1,195,NE,Hannah,2000
Female,1,190,NE,Madison,2001
Female,1,176,NE,Emma,2002
Female,1,207,NE,Emma,2003
Female,1,169,NE,Emma,2004
Female,1,158,NE,Emma,2005
Female,1,165,NE,Emma,2006
Female,1,158,NE,Addison,2007
Female,1,128,NE,Ava,2008
Female,1,128,NE,Addison,2009
Female,1,156,NE,Olivia,2010
Female,1,141,NE,Emma,2011
Female,1,157,NE,Emma,2012
Male,1,93,NE,John,1910
Male,1,98,NE,John,1911
Male,1,225,NE,John,1912
Male,1,279,NE,John,1913
Male,1,337,NE,John,1914
Male,1,429,NE,John,1915
Male,1,458,NE,John,1916
Male,1,438,NE,John,1917
Male,1,495,NE,John,1918
Male,1,506,NE,Robert,1919
Male,1,679,NE,Robert,1920
Male,1,796,NE,Robert,1921
Male,1,766,NE,Robert,1922
Male,1,867,NE,Robert,1923
Male,1,937,NE,Robert,1924
Male,1,885,NE,Robert,1925
Male,1,881,NE,Robert,1926
Male,1,864,NE,Robert,1927
Male,1,838,NE,Robert,1928
Male,1,800,NE,Robert,1929
Male,1,816,NE,Robert,1930
Male,1,826,NE,Robert,1931
Male,1,777,NE,Robert,1932
Male,1,626,NE,Robert,1933
Male,1,670,NE,Robert,1934
Male,1,606,NE,Robert,1935
Male,1,601,NE,Robert,1936
Male,1,613,NE,Robert,1937
Male,1,585,NE,Robert,1938
Male,1,526,NE,Robert,1939
Male,1,517,NE,Robert,1940
Male,1,551,NE,Robert,1941
Male,1,556,NE,Robert,1942
Male,1,615,NE,Robert,1943
Male,1,601,NE,Robert,1944
Male,1,624,NE,Robert,1945
Male,1,683,NE,Robert,1946
Male,1,744,NE,Robert,1947
Male,1,740,NE,James,1948
Male,1,704,NE,James,1949
Male,1,768,NE,Robert,1950
Male,1,741,NE,Robert,1951
Male,1,771,NE,Michael,1952
Male,1,710,NE,Michael,1953
Male,1,803,NE,Michael,1954
Male,1,829,NE,Michael,1955
Male,1,834,NE,Michael,1956
Male,1,737,NE,Michael,1957
Male,1,726,NE,Michael,1958
Male,1,723,NE,Michael,1959
Male,1,722,NE,Michael,1960
Male,1,734,NE,Michael,1961
Male,1,766,NE,Michael,1962
Male,1,724,NE,Michael,1963
Male,1,659,NE,Michael,1964
Male,1,620,NE,Michael,1965
Male,1,621,NE,Michael,1966
Male,1,614,NE,Michael,1967
Male,1,623,NE,Michael,1968
Male,1,621,NE,Michael,1969
Male,1,585,NE,Michael,1970
Male,1,530,NE,Michael,1971
Male,1,478,NE,Michael,1972
Male,1,494,NE,Michael,1973
Male,1,581,NE,Jason,1974
Male,1,508,NE,Jason,1975
Male,1,479,NE,Jason,1976
Male,1,490,NE,Jason,1977
Male,1,452,NE,Michael,1978
Male,1,428,NE,Michael,1979
Male,1,435,NE,Matthew,1980
Male,1,456,NE,Matthew,1981
Male,1,451,NE,Michael,1982
Male,1,438,NE,Matthew,1983
Male,1,437,NE,Matthew,1984
Male,1,413,NE,Matthew,1985
Male,1,400,NE,Matthew,1986
Male,1,349,NE,Andrew,1987
Male,1,333,NE,Matthew,1988
Male,1,358,NE,Michael,1989
Male,1,349,NE,Michael,1990
Male,1,310,NE,Jacob,1991
Male,1,308,NE,Tyler,1992
Male,1,304,NE,Tyler,1993
Male,1,295,NE,Jacob,1994
Male,1,329,NE,Jacob,1995
Male,1,316,NE,Jacob,1996
Male,1,329,NE,Jacob,1997
Male,1,316,NE,Jacob,1998
Male,1,307,NE,Jacob,1999
Male,1,270,NE,Jacob,2000
Male,1,288,NE,Jacob,2001
Male,1,247,NE,Jacob,2002
Male,1,232,NE,Jacob,2003
Male,1,220,NE,Jacob,2004
Male,1,169,NE,Jacob,2005
Male,1,150,NE,Jacob,2006
Male,1,158,NE,Jacob,2007
Male,1,145,NE,Jacob,2008
Male,1,142,NE,Alexander,2009
Male,1,130,NE,Jacob,2010
Male,1,131,NE,Mason,2011
Male,1,153,NE,Liam,2012
Female,1,50,NH,Mary,1910
Female,1,68,NH,Mary,1911
Female,1,95,NH,Mary,1912
Female,1,98,NH,Mary,1913
Female,1,138,NH,Mary,1914
Female,1,186,NH,Mary,1915
Female,1,157,NH,Mary,1916
Female,1,139,NH,Mary,1917
Female,1,158,NH,Mary,1918
Female,1,181,NH,Mary,1919
Female,1,156,NH,Mary,1920
Female,1,182,NH,Mary,1921
Female,1,171,NH,Mary,1922
Female,1,148,NH,Mary,1923
Female,1,167,NH,Mary,1924
Female,1,154,NH,Mary,1925
Female,1,137,NH,Mary,1926
Female,1,136,NH,Mary,1927
Female,1,151,NH,Mary,1928
Female,1,114,NH,Barbara,1929
Female,1,132,NH,Barbara,1930
Female,1,118,NH,Barbara,1931
Female,1,150,NH,Barbara,1932
Female,1,119,NH,Barbara,1933
Female,1,125,NH,Barbara,1934
Female,1,150,NH,Shirley,1935
Female,1,127,NH,Shirley,1936
Female,1,134,NH,Barbara,1937
Female,1,112,NH,Patricia,1938
Female,1,134,NH,Nancy,1939
Female,1,153,NH,Patricia,1940
Female,1,154,NH,Patricia,1941
Female,1,165,NH,Sandra,1942
Female,1,150,NH,Patricia,1943
Female,1,142,NH,Sandra,1944
Female,1,128,NH,Linda,1945
Female,1,179,NH,Linda,1946
Female,1,437,NH,Linda,1947
Female,1,377,NH,Linda,1948
Female,1,347,NH,Linda,1949
Female,1,275,NH,Linda,1950
Female,1,283,NH,Linda,1951
Female,1,217,NH,Linda,1952
Female,1,215,NH,Susan,1953
Female,1,213,NH,Susan,1954
Female,1,208,NH,Susan,1955
Female,1,203,NH,Susan,1956
Female,1,209,NH,Susan,1957
Female,1,198,NH,Susan,1958
Female,1,221,NH,Susan,1959
Female,1,187,NH,Susan,1960
Female,1,170,NH,Lisa,1961
Female,1,185,NH,Lisa,1962
Female,1,249,NH,Lisa,1963
Female,1,250,NH,Lisa,1964
Female,1,275,NH,Lisa,1965
Female,1,267,NH,Lisa,1966
Female,1,241,NH,Lisa,1967
Female,1,214,NH,Lisa,1968
Female,1,198,NH,Lisa,1969
Female,1,241,NH,Jennifer,1970
Female,1,286,NH,Jennifer,1971
Female,1,351,NH,Jennifer,1972
Female,1,324,NH,Jennifer,1973
Female,1,308,NH,Jennifer,1974
Female,1,293,NH,Jennifer,1975
Female,1,299,NH,Jennifer,1976
Female,1,263,NH,Jennifer,1977
Female,1,244,NH,Jennifer,1978
Female,1,285,NH,Jennifer,1979
Female,1,288,NH,Jennifer,1980
Female,1,251,NH,Jennifer,1981
Female,1,251,NH,Jennifer,1982
Female,1,250,NH,Jennifer,1983
Female,1,258,NH,Jennifer,1984
Female,1,225,NH,Jessica,1985
Female,1,257,NH,Amanda,1986
Female,1,269,NH,Amanda,1987
Female,1,234,NH,Ashley,1988
Female,1,241,NH,Jessica,1989
Female,1,209,NH,Jessica,1990
Female,1,183,NH,Sarah,1991
Female,1,162,NH,Sarah,1992
Female,1,166,NH,Emily,1993
Female,1,149,NH,Emily,1994
Female,1,144,NH,Emily,1995
Female,1,171,NH,Emily,1996
Female,1,162,NH,Emily,1997
Female,1,157,NH,Emily,1998
Female,1,182,NH,Emily,1999
Female,1,159,NH,Emily,2000
Female,1,143,NH,Emily,2001
Female,1,117,NH,Emily,2002
Female,1,152,NH,Emma,2003
Female,1,151,NH,Emma,2004
Female,1,128,NH,Emma,2005
Female,1,126,NH,Emma,2006
Female,1,107,NH,Olivia,2007
Female,1,110,NH,Emma,2008
Female,1,100,NH,Olivia,2009
Female,1,91,NH,Sophia,2010
Female,1,123,NH,Sophia,2011
Female,1,100,NH,Emma,2012
Male,1,23,NH,John,1910
Male,1,55,NH,John,1911
Male,1,85,NH,John,1912
Male,1,104,NH,John,1913
Male,1,115,NH,John,1914
Male,1,151,NH,John,1915
Male,1,160,NH,John,1916
Male,1,148,NH,John,1917
Male,1,186,NH,John,1918
Male,1,182,NH,Robert,1919
Male,1,222,NH,Robert,1920
Male,1,249,NH,Robert,1921
Male,1,250,NH,Robert,1922
Male,1,251,NH,Robert,1923
Male,1,280,NH,Robert,1924
Male,1,291,NH,Robert,1925
Male,1,279,NH,Robert,1926
Male,1,304,NH,Robert,1927
Male,1,290,NH,Robert,1928
Male,1,296,NH,Robert,1929
Male,1,310,NH,Robert,1930
Male,1,305,NH,Robert,1931
Male,1,307,NH,Robert,1932
Male,1,298,NH,Robert,1933
Male,1,336,NH,Robert,1934
Male,1,285,NH,Robert,1935
Male,1,275,NH,Robert,1936
Male,1,336,NH,Robert,1937
Male,1,294,NH,Robert,1938
Male,1,311,NH,Robert,1939
Male,1,306,NH,Robert,1940
Male,1,294,NH,Robert,1941
Male,1,351,NH,Robert,1942
Male,1,341,NH,Robert,1943
Male,1,316,NH,Richard,1944
Male,1,270,NH,Robert,1945
Male,1,420,NH,Robert,1946
Male,1,448,NH,Robert,1947
Male,1,354,NH,Robert,1948
Male,1,348,NH,Robert,1949
Male,1,314,NH,Robert,1950
Male,1,324,NH,Robert,1951
Male,1,310,NH,David,1952
Male,1,317,NH,Michael,1953
Male,1,338,NH,David,1954
Male,1,375,NH,David,1955
Male,1,356,NH,Michael,1956
Male,1,353,NH,Michael,1957
Male,1,395,NH,Michael,1958
Male,1,330,NH,David,1959
Male,1,345,NH,David,1960
Male,1,333,NH,Michael,1961
Male,1,355,NH,Michael,1962
Male,1,331,NH,David,1963
Male,1,323,NH,David,1964
Male,1,345,NH,Michael,1965
Male,1,321,NH,Michael,1966
Male,1,301,NH,Michael,1967
Male,1,330,NH,Michael,1968
Male,1,357,NH,Michael,1969
Male,1,302,NH,Michael,1970
Male,1,287,NH,Michael,1971
Male,1,259,NH,Christopher,1972
Male,1,228,NH,Jason,1973
Male,1,267,NH,Michael,1974
Male,1,264,NH,Jason,1975
Male,1,262,NH,Jason,1976
Male,1,274,NH,Jason,1977
Male,1,270,NH,Michael,1978
Male,1,280,NH,Michael,1979
Male,1,269,NH,Michael,1980
Male,1,276,NH,Michael,1981
Male,1,287,NH,Michael,1982
Male,1,310,NH,Christopher,1983
Male,1,298,NH,Michael,1984
Male,1,342,NH,Michael,1985
Male,1,290,NH,Michael,1986
Male,1,318,NH,Christopher,1987
Male,1,319,NH,Michael,1988
Male,1,323,NH,Michael,1989
Male,1,311,NH,Michael,1990
Male,1,274,NH,Michael,1991
Male,1,229,NH,Michael,1992
Male,1,223,NH,Matthew,1993
Male,1,199,NH,Michael,1994
Male,1,182,NH,Michael,1995
Male,1,192,NH,Matthew,1996
Male,1,174,NH,Nicholas,1997
Male,1,214,NH,Jacob,1998
Male,1,193,NH,Jacob,1999
Male,1,197,NH,Jacob,2000
Male,1,166,NH,Jacob,2001
Male,1,147,NH,Jacob,2002
Male,1,131,NH,Jacob,2003
Male,1,132,NH,Jacob,2004
Male,1,146,NH,Jacob,2005
Male,1,119,NH,Jacob,2006
Male,1,125,NH,Jacob,2007
Male,1,114,NH,Jacob,2008
Male,1,102,NH,Logan,2009
Male,1,98,NH,Logan,2010
Male,1,107,NH,Mason,2011
Male,1,99,NH,Mason,2012
Female,1,593,NJ,Mary,1910
Female,1,733,NJ,Mary,1911
Female,1,1024,NJ,Mary,1912
Female,1,1078,NJ,Mary,1913
Female,1,1449,NJ,Mary,1914
Female,1,1923,NJ,Mary,1915
Female,1,1882,NJ,Mary,1916
Female,1,2014,NJ,Mary,1917
Female,1,1990,NJ,Mary,1918
Female,1,1869,NJ,Mary,1919
Female,1,1885,NJ,Mary,1920
Female,1,1921,NJ,Mary,1921
Female,1,1801,NJ,Mary,1922
Female,1,1788,NJ,Mary,1923
Female,1,1770,NJ,Mary,1924
Female,1,1618,NJ,Mary,1925
Female,1,1467,NJ,Mary,1926
Female,1,1565,NJ,Mary,1927
Female,1,1521,NJ,Mary,1928
Female,1,1399,NJ,Mary,1929
Female,1,1388,NJ,Mary,1930
Female,1,1418,NJ,Joan,1931
Female,1,1558,NJ,Joan,1932
Female,1,1342,NJ,Joan,1933
Female,1,1327,NJ,Joan,1934
Female,1,1244,NJ,Joan,1935
Female,1,1083,NJ,Joan,1936
Female,1,1261,NJ,Barbara,1937
Female,1,1443,NJ,Barbara,1938
Female,1,1412,NJ,Barbara,1939
Female,1,1391,NJ,Barbara,1940
Female,1,1596,NJ,Barbara,1941
Female,1,1876,NJ,Barbara,1942
Female,1,1707,NJ,Barbara,1943
Female,1,1520,NJ,Barbara,1944
Female,1,1452,NJ,Barbara,1945
Female,1,1845,NJ,Patricia,1946
Female,1,2369,NJ,Linda,1947
Female,1,2364,NJ,Linda,1948
Female,1,2364,NJ,Linda,1949
Female,1,2156,NJ,Linda,1950
Female,1,2293,NJ,Patricia,1951
Female,1,2135,NJ,Patricia,1952
Female,1,2020,NJ,Patricia,1953
Female,1,1978,NJ,Patricia,1954
Female,1,1923,NJ,Patricia,1955
Female,1,1771,NJ,Mary,1956
Female,1,1865,NJ,Susan,1957
Female,1,1787,NJ,Susan,1958
Female,1,1900,NJ,Donna,1959
Female,1,1824,NJ,Donna,1960
Female,1,1672,NJ,Susan,1961
Female,1,1791,NJ,Lisa,1962
Female,1,2156,NJ,Lisa,1963
Female,1,2063,NJ,Lisa,1964
Female,1,2104,NJ,Lisa,1965
Female,1,1960,NJ,Lisa,1966
Female,1,1785,NJ,Lisa,1967
Female,1,1582,NJ,Lisa,1968
Female,1,1510,NJ,Lisa,1969
Female,1,1766,NJ,Jennifer,1970
Female,1,2119,NJ,Jennifer,1971
Female,1,2397,NJ,Jennifer,1972
Female,1,2109,NJ,Jennifer,1973
Female,1,2008,NJ,Jennifer,1974
Female,1,1929,NJ,Jennifer,1975
Female,1,1766,NJ,Jennifer,1976
Female,1,1790,NJ,Jennifer,1977
Female,1,1675,NJ,Jennifer,1978
Female,1,1576,NJ,Jennifer,1979
Female,1,1683,NJ,Jennifer,1980
Female,1,1605,NJ,Jennifer,1981
Female,1,1616,NJ,Jennifer,1982
Female,1,1606,NJ,Jennifer,1983
Female,1,1600,NJ,Jennifer,1984
Female,1,1390,NJ,Jessica,1985
Female,1,1604,NJ,Jessica,1986
Female,1,1633,NJ,Jessica,1987
Female,1,1485,NJ,Jessica,1988
Female,1,1421,NJ,Jessica,1989
Female,1,1330,NJ,Jessica,1990
Female,1,1232,NJ,Jessica,1991
Female,1,1067,NJ,Jessica,1992
Female,1,1079,NJ,Jessica,1993
Female,1,1043,NJ,Jessica,1994
Female,1,933,NJ,Jessica,1995
Female,1,844,NJ,Samantha,1996
Female,1,849,NJ,Emily,1997
Female,1,809,NJ,Samantha,1998
Female,1,904,NJ,Emily,1999
Female,1,813,NJ,Emily,2000
Female,1,767,NJ,Emily,2001
Female,1,786,NJ,Emily,2002
Female,1,818,NJ,Emily,2003
Female,1,780,NJ,Emily,2004
Female,1,702,NJ,Emily,2005
Female,1,652,NJ,Isabella,2006
Female,1,665,NJ,Isabella,2007
Female,1,637,NJ,Isabella,2008
Female,1,744,NJ,Isabella,2009
Female,1,748,NJ,Isabella,2010
Female,1,660,NJ,Sophia,2011
Female,1,641,NJ,Sophia,2012
Male,1,358,NJ,John,1910
Male,1,530,NJ,John,1911
Male,1,1020,NJ,John,1912
Male,1,1237,NJ,John,1913
Male,1,1605,NJ,John,1914
Male,1,1998,NJ,John,1915
Male,1,2168,NJ,John,1916
Male,1,2351,NJ,John,1917
Male,1,2376,NJ,John,1918
Male,1,2280,NJ,John,1919
Male,1,2443,NJ,John,1920
Male,1,2415,NJ,John,1921
Male,1,2301,NJ,John,1922
Male,1,2360,NJ,John,1923
Male,1,2381,NJ,John,1924
Male,1,2410,NJ,John,1925
Male,1,2365,NJ,John,1926
Male,1,2252,NJ,John,1927
Male,1,2148,NJ,John,1928
Male,1,2266,NJ,John,1929
Male,1,2226,NJ,John,1930
Male,1,2134,NJ,John,1931
Male,1,2129,NJ,Robert,1932
Male,1,1902,NJ,John,1933
Male,1,1860,NJ,Robert,1934
Male,1,1974,NJ,Robert,1935
Male,1,2031,NJ,Robert,1936
Male,1,2168,NJ,Robert,1937
Male,1,2185,NJ,Robert,1938
Male,1,2197,NJ,Robert,1939
Male,1,2168,NJ,Robert,1940
Male,1,2429,NJ,Robert,1941
Male,1,2898,NJ,Robert,1942
Male,1,2809,NJ,Robert,1943
Male,1,2696,NJ,Robert,1944
Male,1,2709,NJ,Robert,1945
Male,1,3353,NJ,Robert,1946
Male,1,3672,NJ,Robert,1947
Male,1,3332,NJ,Robert,1948
Male,1,3279,NJ,Robert,1949
Male,1,3163,NJ,Robert,1950
Male,1,3436,NJ,Robert,1951
Male,1,3467,NJ,Robert,1952
Male,1,3474,NJ,Robert,1953
Male,1,3531,NJ,Robert,1954
Male,1,3471,NJ,Robert,1955
Male,1,3467,NJ,Robert,1956
Male,1,3475,NJ,Robert,1957
Male,1,3461,NJ,John,1958
Male,1,3337,NJ,John,1959
Male,1,3354,NJ,John,1960
Male,1,3481,NJ,John,1961
Male,1,3396,NJ,John,1962
Male,1,3452,NJ,John,1963
Male,1,3700,NJ,John,1964
Male,1,3270,NJ,Michael,1965
Male,1,3131,NJ,Michael,1966
Male,1,3154,NJ,Michael,1967
Male,1,3016,NJ,Michael,1968
Male,1,3005,NJ,Michael,1969
Male,1,3049,NJ,Michael,1970
Male,1,2861,NJ,Michael,1971
Male,1,2564,NJ,Michael,1972
Male,1,2404,NJ,Michael,1973
Male,1,2462,NJ,Michael,1974
Male,1,2447,NJ,Michael,1975
Male,1,2543,NJ,Michael,1976
Male,1,2549,NJ,Michael,1977
Male,1,2520,NJ,Michael,1978
Male,1,2512,NJ,Michael,1979
Male,1,2499,NJ,Michael,1980
Male,1,2569,NJ,Michael,1981
Male,1,2629,NJ,Michael,1982
Male,1,2645,NJ,Michael,1983
Male,1,2669,NJ,Michael,1984
Male,1,2580,NJ,Michael,1985
Male,1,2650,NJ,Michael,1986
Male,1,2780,NJ,Michael,1987
Male,1,2854,NJ,Michael,1988
Male,1,2983,NJ,Michael,1989
Male,1,2875,NJ,Michael,1990
Male,1,2669,NJ,Michael,1991
Male,1,2531,NJ,Michael,1992
Male,1,2258,NJ,Michael,1993
Male,1,2059,NJ,Michael,1994
Male,1,1989,NJ,Michael,1995
Male,1,1737,NJ,Michael,1996
Male,1,1751,NJ,Michael,1997
Male,1,1724,NJ,Michael,1998
Male,1,1620,NJ,Michael,1999
Male,1,1437,NJ,Michael,2000
Male,1,1417,NJ,Michael,2001
Male,1,1359,NJ,Michael,2002
Male,1,1340,NJ,Michael,2003
Male,1,1217,NJ,Michael,2004
Male,1,1085,NJ,Michael,2005
Male,1,1029,NJ,Michael,2006
Male,1,984,NJ,Michael,2007
Male,1,838,NJ,Michael,2008
Male,1,803,NJ,Michael,2009
Male,1,706,NJ,Michael,2010
Male,1,696,NJ,Michael,2011
Male,1,643,NJ,Michael,2012
Female,1,98,NM,Mary,1910
Female,1,111,NM,Mary,1911
Female,1,155,NM,Mary,1912
Female,1,127,NM,Mary,1913
Female,1,140,NM,Mary,1914
Female,1,202,NM,Mary,1915
Female,1,250,NM,Mary,1916
Female,1,239,NM,Mary,1917
Female,1,319,NM,Mary,1918
Female,1,270,NM,Mary,1919
Female,1,307,NM,Mary,1920
Female,1,415,NM,Mary,1921
Female,1,377,NM,Mary,1922
Female,1,382,NM,Mary,1923
Female,1,400,NM,Mary,1924
Female,1,393,NM,Mary,1925
Female,1,342,NM,Mary,1926
Female,1,394,NM,Mary,1927
Female,1,380,NM,Mary,1928
Female,1,394,NM,Mary,1929
Female,1,389,NM,Mary,1930
Female,1,390,NM,Mary,1931
Female,1,402,NM,Mary,1932
Female,1,370,NM,Mary,1933
Female,1,432,NM,Mary,1934
Female,1,475,NM,Mary,1935
Female,1,432,NM,Mary,1936
Female,1,481,NM,Mary,1937
Female,1,453,NM,Mary,1938
Female,1,504,NM,Mary,1939
Female,1,481,NM,Mary,1940
Female,1,504,NM,Mary,1941
Female,1,519,NM,Mary,1942
Female,1,528,NM,Mary,1943
Female,1,509,NM,Mary,1944
Female,1,469,NM,Mary,1945
Female,1,557,NM,Mary,1946
Female,1,589,NM,Mary,1947
Female,1,547,NM,Mary,1948
Female,1,522,NM,Mary,1949
Female,1,513,NM,Mary,1950
Female,1,515,NM,Mary,1951
Female,1,506,NM,Mary,1952
Female,1,489,NM,Mary,1953
Female,1,508,NM,Mary,1954
Female,1,456,NM,Mary,1955
Female,1,426,NM,Mary,1956
Female,1,439,NM,Mary,1957
Female,1,386,NM,Mary,1958
Female,1,366,NM,Mary,1959
Female,1,343,NM,Mary,1960
Female,1,288,NM,Mary,1961
Female,1,285,NM,Mary,1962
Female,1,264,NM,Mary,1963
Female,1,257,NM,Mary,1964
Female,1,220,NM,Lisa,1965
Female,1,187,NM,Lisa,1966
Female,1,186,NM,Lisa,1967
Female,1,191,NM,Lisa,1968
Female,1,225,NM,Michelle,1969
Female,1,209,NM,Michelle,1970
Female,1,244,NM,Michelle,1971
Female,1,274,NM,Jennifer,1972
Female,1,300,NM,Jennifer,1973
Female,1,297,NM,Jennifer,1974
Female,1,273,NM,Jennifer,1975
Female,1,283,NM,Jennifer,1976
Female,1,294,NM,Jennifer,1977
Female,1,276,NM,Jennifer,1978
Female,1,296,NM,Jennifer,1979
Female,1,302,NM,Jennifer,1980
Female,1,299,NM,Jennifer,1981
Female,1,365,NM,Jennifer,1982
Female,1,319,NM,Jennifer,1983
Female,1,307,NM,Jessica,1984
Female,1,291,NM,Jessica,1985
Female,1,300,NM,Jessica,1986
Female,1,353,NM,Amanda,1987
Female,1,326,NM,Amanda,1988
Female,1,310,NM,Ashley,1989
Female,1,276,NM,Jessica,1990
Female,1,303,NM,Ashley,1991
Female,1,247,NM,Ashley,1992
Female,1,211,NM,Ashley,1993
Female,1,186,NM,Jessica,1994
Female,1,165,NM,Ashley,1995
Female,1,156,NM,Samantha,1996
Female,1,133,NM,Ashley,1997
Female,1,145,NM,Ashley,1998
Female,1,165,NM,Alexis,1999
Female,1,141,NM,Alexis,2000
Female,1,139,NM,Alexis,2001
Female,1,144,NM,Alexis,2002
Female,1,118,NM,Alexis,2003
Female,1,112,NM,Alyssa,2004
Female,1,117,NM,Alyssa,2005
Female,1,125,NM,Isabella,2006
Female,1,128,NM,Isabella,2007
Female,1,113,NM,Isabella,2008
Female,1,161,NM,Isabella,2009
Female,1,157,NM,Isabella,2010
Female,1,141,NM,Sophia,2011
Female,1,161,NM,Sophia,2012
Male,1,54,NM,Jose,1910
Male,1,60,NM,Jose,1911
Male,1,76,NM,Jose,1912
Male,1,87,NM,John,1913
Male,1,104,NM,John,1914
Male,1,132,NM,John,1915
Male,1,123,NM,John,1916
Male,1,133,NM,John,1917
Male,1,161,NM,Jose,1918
Male,1,168,NM,Jose,1919
Male,1,162,NM,Jose,1920
Male,1,197,NM,Jose,1921
Male,1,183,NM,Jose,1922
Male,1,214,NM,Jose,1923
Male,1,217,NM,Jose,1924
Male,1,196,NM,Jose,1925
Male,1,166,NM,Joe,1926
Male,1,190,NM,Jose,1927
Male,1,199,NM,Jose,1928
Male,1,194,NM,Joe,1929
Male,1,171,NM,Joe,1930
Male,1,208,NM,Joe,1931
Male,1,213,NM,Joe,1932
Male,1,199,NM,Joe,1933
Male,1,194,NM,Joe,1934
Male,1,215,NM,Joe,1935
Male,1,181,NM,Joe,1936
Male,1,223,NM,Joe,1937
Male,1,197,NM,Joe,1938
Male,1,213,NM,Joe,1939
Male,1,215,NM,Joe,1940
Male,1,227,NM,Robert,1941
Male,1,208,NM,Robert,1942
Male,1,249,NM,Robert,1943
Male,1,275,NM,Robert,1944
Male,1,245,NM,Robert,1945
Male,1,335,NM,Robert,1946
Male,1,339,NM,Robert,1947
Male,1,350,NM,Robert,1948
Male,1,405,NM,Robert,1949
Male,1,393,NM,Robert,1950
Male,1,431,NM,Robert,1951
Male,1,479,NM,Robert,1952
Male,1,489,NM,Robert,1953
Male,1,504,NM,Michael,1954
Male,1,497,NM,Robert,1955
Male,1,504,NM,Michael,1956
Male,1,516,NM,Michael,1957
Male,1,493,NM,David,1958
Male,1,513,NM,David,1959
Male,1,528,NM,David,1960
Male,1,543,NM,David,1961
Male,1,498,NM,David,1962
Male,1,457,NM,Michael,1963
Male,1,410,NM,Michael,1964
Male,1,412,NM,Michael,1965
Male,1,360,NM,David,1966
Male,1,379,NM,Michael,1967
Male,1,391,NM,Michael,1968
Male,1,423,NM,Michael,1969
Male,1,378,NM,Michael,1970
Male,1,389,NM,Michael,1971
Male,1,369,NM,Michael,1972
Male,1,386,NM,Michael,1973
Male,1,371,NM,Michael,1974
Male,1,376,NM,Michael,1975
Male,1,343,NM,Michael,1976
Male,1,363,NM,Michael,1977
Male,1,379,NM,Michael,1978
Male,1,387,NM,Michael,1979
Male,1,402,NM,Michael,1980
Male,1,381,NM,Michael,1981
Male,1,407,NM,Michael,1982
Male,1,398,NM,Christopher,1983
Male,1,385,NM,Christopher,1984
Male,1,411,NM,Christopher,1985
Male,1,350,NM,Christopher,1986
Male,1,376,NM,Michael,1987
Male,1,355,NM,Michael,1988
Male,1,381,NM,Michael,1989
Male,1,352,NM,Michael,1990
Male,1,319,NM,Michael,1991
Male,1,292,NM,Michael,1992
Male,1,265,NM,Michael,1993
Male,1,285,NM,Michael,1994
Male,1,229,NM,Joshua,1995
Male,1,217,NM,Michael,1996
Male,1,226,NM,Joshua,1997
Male,1,237,NM,Michael,1998
Male,1,233,NM,Jacob,1999
Male,1,216,NM,Jacob,2000
Male,1,212,NM,Joshua,2001
Male,1,187,NM,Joshua,2002
Male,1,195,NM,Joshua,2003
Male,1,178,NM,Jacob,2004
Male,1,196,NM,Joshua,2005
Male,1,167,NM,Joshua,2006
Male,1,172,NM,Jacob,2007
